,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,trackName
0,0.413,0.721,0,-5.906,0,0.127,0.168,0.0,0.358,0.431,98.529,audio_features,2XW0n3POGQ9D2no2dBZgRO,spotify:track:2XW0n3POGQ9D2no2dBZgRO,https://api.spotify.com/v1/tracks/2XW0n3POGQ9D2no2dBZgRO,https://api.spotify.com/v1/audio-analysis/2XW0n3POGQ9D2no2dBZgRO,196800,4,Flexin
0,0.663,0.867,6,-4.405,0,0.071,0.0262,0.0,0.416,0.41,96.007,audio_features,6cyBqAtggVUE7fwUDw6ri0,spotify:track:6cyBqAtggVUE7fwUDw6ri0,https://api.spotify.com/v1/tracks/6cyBqAtggVUE7fwUDw6ri0,https://api.spotify.com/v1/audio-analysis/6cyBqAtggVUE7fwUDw6ri0,243677,4,Come to the Money - Remix
0,0.827,0.564,4,-7.967,0,0.0838,0.095,0.0,0.357,0.781,125.081,audio_features,0tgAhrvNPhSyMZR0wWbv6Z,spotify:track:0tgAhrvNPhSyMZR0wWbv6Z,https://api.spotify.com/v1/tracks/0tgAhrvNPhSyMZR0wWbv6Z,https://api.spotify.com/v1/audio-analysis/0tgAhrvNPhSyMZR0wWbv6Z,184368,4,#1 Freak (feat. Ty Dolla $ign)
0,0.66,0.9,7,-5.02,1,0.14,0.0403,0.0,0.219,0.591,85.51,audio_features,28GUjBGqZVcAV4PHSYzkj2,spotify:track:28GUjBGqZVcAV4PHSYzkj2,https://api.spotify.com/v1/tracks/28GUjBGqZVcAV4PHSYzkj2,https://api.spotify.com/v1/audio-analysis/28GUjBGqZVcAV4PHSYzkj2,213253,4,So Good
0,0.943,0.461,5,-6.066,1,0.115,0.025,0.0,0.0846,0.149,130.002,audio_features,6uFQno8QtgJ0zWS4JW5BpM,spotify:track:6uFQno8QtgJ0zWS4JW5BpM,https://api.spotify.com/v1/tracks/6uFQno8QtgJ0zWS4JW5BpM,https://api.spotify.com/v1/audio-analysis/6uFQno8QtgJ0zWS4JW5BpM,162267,4,Outstanding
0,0.706,0.348,2,-4.25,1,0.035,0.663,0.0,0.194,0.474,111.81,audio_features,5eiD8KqhdRr2mI9oVq6yex,spotify:track:5eiD8KqhdRr2mI9oVq6yex,https://api.spotify.com/v1/tracks/5eiD8KqhdRr2mI9oVq6yex,https://api.spotify.com/v1/audio-analysis/5eiD8KqhdRr2mI9oVq6yex,111696,4,SCARLETT'S WEEKEND
0,0.617,0.684,0,-3.618,1,0.0439,0.0545,0.0,0.104,0.295,132.113,audio_features,7C39RtGhnEw7cyf0Pyw7PV,spotify:track:7C39RtGhnEw7cyf0Pyw7PV,https://api.spotify.com/v1/tracks/7C39RtGhnEw7cyf0Pyw7PV,https://api.spotify.com/v1/audio-analysis/7C39RtGhnEw7cyf0Pyw7PV,150867,4,Saint-Tropez
0,0.671,0.658,2,-5.567,1,0.309,0.189,8.66e-05,0.147,0.257,87.933,audio_features,6Xy1JUbm6tgPoF7MbBbP7S,spotify:track:6Xy1JUbm6tgPoF7MbBbP7S,https://api.spotify.com/v1/tracks/6Xy1JUbm6tgPoF7MbBbP7S,https://api.spotify.com/v1/audio-analysis/6Xy1JUbm6tgPoF7MbBbP7S,207307,4,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage]
0,0.684,0.671,7,-4.392,0,0.0464,0.189,2.37e-05,0.122,0.156,88.048,audio_features,36acAPpnxmi4GoeJe1uKdv,spotify:track:36acAPpnxmi4GoeJe1uKdv,https://api.spotify.com/v1/tracks/36acAPpnxmi4GoeJe1uKdv,https://api.spotify.com/v1/audio-analysis/36acAPpnxmi4GoeJe1uKdv,199920,4,Too Many Nights (feat. Don Toliver & with Future)
0,0.926,0.69,1,-4.327,0,0.175,0.078,0.0,0.228,0.387,128.952,audio_features,50p9gmJMwsz3zyAwoF0FEv,spotify:track:50p9gmJMwsz3zyAwoF0FEv,https://api.spotify.com/v1/tracks/50p9gmJMwsz3zyAwoF0FEv,https://api.spotify.com/v1/audio-analysis/50p9gmJMwsz3zyAwoF0FEv,239493,4,Make It Rain
0,0.775,0.496,10,-5.652,1,0.0354,0.0393,0.0,0.526,0.204,95.072,audio_features,2asIUjALYhUbH8hvLUhDWo,spotify:track:2asIUjALYhUbH8hvLUhDWo,https://api.spotify.com/v1/tracks/2asIUjALYhUbH8hvLUhDWo,https://api.spotify.com/v1/audio-analysis/2asIUjALYhUbH8hvLUhDWo,197813,4,Main Chick (feat. Chris Brown)
0,0.758,0.474,2,-7.095,1,0.0801,0.00247,0.0,0.165,0.195,95.969,audio_features,44D5br7rCGSUhM4LGHBnCp,spotify:track:44D5br7rCGSUhM4LGHBnCp,https://api.spotify.com/v1/tracks/44D5br7rCGSUhM4LGHBnCp,https://api.spotify.com/v1/audio-analysis/44D5br7rCGSUhM4LGHBnCp,203987,4,Dolo (feat. R. Kelly)
0,0.78,0.581,10,-6.996,0,0.17,0.00497,0.0,0.215,0.693,102.87,audio_features,4pkZ5gasUzIcPHx6v7pmes,spotify:track:4pkZ5gasUzIcPHx6v7pmes,https://api.spotify.com/v1/tracks/4pkZ5gasUzIcPHx6v7pmes,https://api.spotify.com/v1/audio-analysis/4pkZ5gasUzIcPHx6v7pmes,218880,4,Hotel (feat. Chris Brown)
0,0.774,0.575,10,-7.004,0,0.173,0.00521,0.0,0.194,0.665,102.858,audio_features,7Fmcaq4o4eTJ4duXS27Dl7,spotify:track:7Fmcaq4o4eTJ4duXS27Dl7,https://api.spotify.com/v1/tracks/7Fmcaq4o4eTJ4duXS27Dl7,https://api.spotify.com/v1/audio-analysis/7Fmcaq4o4eTJ4duXS27Dl7,218880,4,Hotel (feat. Chris Brown)
0,0.855,0.603,6,-6.087,0,0.264,0.064,0.0,0.09,0.68,133.996,audio_features,71E26auPyjYJDuHzDI48EO,spotify:track:71E26auPyjYJDuHzDI48EO,https://api.spotify.com/v1/tracks/71E26auPyjYJDuHzDI48EO,https://api.spotify.com/v1/audio-analysis/71E26auPyjYJDuHzDI48EO,235707,4,Iz U Down (feat. Tyga)
0,0.762,0.611,9,-5.462,0,0.0876,0.122,0.000315,0.141,0.386,99.934,audio_features,4fUh9VvKW4shhWN5LfN1Ba,spotify:track:4fUh9VvKW4shhWN5LfN1Ba,https://api.spotify.com/v1/tracks/4fUh9VvKW4shhWN5LfN1Ba,https://api.spotify.com/v1/audio-analysis/4fUh9VvKW4shhWN5LfN1Ba,206760,4,Be Real (feat. DeJ Loaf)
0,0.762,0.601,9,-5.415,0,0.0817,0.0702,0.000351,0.151,0.377,99.95,audio_features,2npJP0YTkykkqjezhA1g8f,spotify:track:2npJP0YTkykkqjezhA1g8f,https://api.spotify.com/v1/tracks/2npJP0YTkykkqjezhA1g8f,https://api.spotify.com/v1/audio-analysis/2npJP0YTkykkqjezhA1g8f,206720,4,Be Real (feat. DeJ Loaf)
0,0.905,0.586,10,-6.634,0,0.0806,0.303,0.000101,0.135,0.292,89.999,audio_features,5tJxIY3mDXgEWZ2rBgKjjO,spotify:track:5tJxIY3mDXgEWZ2rBgKjjO,https://api.spotify.com/v1/tracks/5tJxIY3mDXgEWZ2rBgKjjO,https://api.spotify.com/v1/audio-analysis/5tJxIY3mDXgEWZ2rBgKjjO,160000,4,Die In It
0,0.906,0.584,10,-6.633,0,0.0811,0.308,0.000107,0.135,0.292,90.003,audio_features,7l0ZJgT7qivX45J0D9fgKf,spotify:track:7l0ZJgT7qivX45J0D9fgKf,https://api.spotify.com/v1/tracks/7l0ZJgT7qivX45J0D9fgKf,https://api.spotify.com/v1/audio-analysis/7l0ZJgT7qivX45J0D9fgKf,160000,4,Die In It
0,0.751,0.627,8,-4.93,1,0.0418,0.0218,0.0,0.0793,0.512,97.987,audio_features,3fLXPbXiezgmbJEEOkT8ve,spotify:track:3fLXPbXiezgmbJEEOkT8ve,https://api.spotify.com/v1/tracks/3fLXPbXiezgmbJEEOkT8ve,https://api.spotify.com/v1/audio-analysis/3fLXPbXiezgmbJEEOkT8ve,228360,4,Came To Do (feat. Akon)
0,0.647,0.345,10,-10.994,1,0.043,0.0396,0.0,0.0963,0.258,95.557,audio_features,0WtHRqsj9cIjU0vNcX02W6,spotify:track:0WtHRqsj9cIjU0vNcX02W6,https://api.spotify.com/v1/tracks/0WtHRqsj9cIjU0vNcX02W6,https://api.spotify.com/v1/audio-analysis/0WtHRqsj9cIjU0vNcX02W6,191413,4,4 Digits
0,0.726,0.563,7,-9.882,1,0.104,0.0364,0.0,0.238,0.685,100.107,audio_features,6kqHOo0b09kXcp8W6P1gv1,spotify:track:6kqHOo0b09kXcp8W6P1gv1,https://api.spotify.com/v1/tracks/6kqHOo0b09kXcp8W6P1gv1,https://api.spotify.com/v1/audio-analysis/6kqHOo0b09kXcp8W6P1gv1,278573,4,Throw Your Hood Up
0,0.685,0.303,0,-12.469,0,0.0462,0.012,0.000578,0.132,0.149,97.973,audio_features,4nks9GHKZ4Er3GnCqVNsRN,spotify:track:4nks9GHKZ4Er3GnCqVNsRN,https://api.spotify.com/v1/tracks/4nks9GHKZ4Er3GnCqVNsRN,https://api.spotify.com/v1/audio-analysis/4nks9GHKZ4Er3GnCqVNsRN,217173,4,Deep
0,0.623,0.675,8,-5.443,1,0.204,0.0419,0.000133,0.544,0.667,99.881,audio_features,7G5OH7CsNi934P476GfFuX,spotify:track:7G5OH7CsNi934P476GfFuX,https://api.spotify.com/v1/tracks/7G5OH7CsNi934P476GfFuX,https://api.spotify.com/v1/audio-analysis/7G5OH7CsNi934P476GfFuX,194787,4,On One (feat. Ty Dolla Sign & King Marie)
0,0.704,0.46,8,-10.559,1,0.416,0.0872,0.0,0.0833,0.493,126.388,audio_features,5Eg6N02CTSSbdthjVc7wLA,spotify:track:5Eg6N02CTSSbdthjVc7wLA,https://api.spotify.com/v1/tracks/5Eg6N02CTSSbdthjVc7wLA,https://api.spotify.com/v1/audio-analysis/5Eg6N02CTSSbdthjVc7wLA,192995,5,Don't Hurt Me
0,0.796,0.488,11,-6.699,0,0.0894,0.0217,0.0,0.0737,0.26,96.032,audio_features,71pc8Waeq1YtmcOKLEF3dK,spotify:track:71pc8Waeq1YtmcOKLEF3dK,https://api.spotify.com/v1/tracks/71pc8Waeq1YtmcOKLEF3dK,https://api.spotify.com/v1/audio-analysis/71pc8Waeq1YtmcOKLEF3dK,254000,4,Numb - Bonus Track
0,0.778,0.498,5,-6.846,0,0.0562,0.256,0.0,0.295,0.464,96.995,audio_features,6lbhWl34Il0WXm5pX1fM9E,spotify:track:6lbhWl34Il0WXm5pX1fM9E,https://api.spotify.com/v1/tracks/6lbhWl34Il0WXm5pX1fM9E,https://api.spotify.com/v1/audio-analysis/6lbhWl34Il0WXm5pX1fM9E,231093,4,Up Down (Do This All Day) (feat. B.o.B)
0,0.854,0.547,9,-7.983,0,0.121,0.0286,0.0,0.0709,0.431,98.99,audio_features,46Bm6sh2zZRXdBON5QIzIu,spotify:track:46Bm6sh2zZRXdBON5QIzIu,https://api.spotify.com/v1/tracks/46Bm6sh2zZRXdBON5QIzIu,https://api.spotify.com/v1/audio-analysis/46Bm6sh2zZRXdBON5QIzIu,245013,4,Nothin' Like Me (feat. Ty Dolla $ign)
0,0.819,0.453,2,-8.086,1,0.135,0.107,0.0,0.117,0.0915,95.504,audio_features,2Bd5XzFcnBDCJ6HjR21Auu,spotify:track:2Bd5XzFcnBDCJ6HjR21Auu,https://api.spotify.com/v1/tracks/2Bd5XzFcnBDCJ6HjR21Auu,https://api.spotify.com/v1/audio-analysis/2Bd5XzFcnBDCJ6HjR21Auu,272729,4,I Know How It Feel (feat. Ty Dolla $ign)
0,0.916,0.301,2,-7.657,1,0.237,0.117,0.0,0.089,0.351,100.518,audio_features,3lSR267IJfT54p0Gfuw7mi,spotify:track:3lSR267IJfT54p0Gfuw7mi,https://api.spotify.com/v1/tracks/3lSR267IJfT54p0Gfuw7mi,https://api.spotify.com/v1/audio-analysis/3lSR267IJfT54p0Gfuw7mi,190595,4,Right Hand
0,0.748,0.741,6,-3.103,1,0.0531,0.00419,0.0,0.147,0.537,128.077,audio_features,1WoOzgvz6CgH4pX6a1RKGp,spotify:track:1WoOzgvz6CgH4pX6a1RKGp,https://api.spotify.com/v1/tracks/1WoOzgvz6CgH4pX6a1RKGp,https://api.spotify.com/v1/audio-analysis/1WoOzgvz6CgH4pX6a1RKGp,213053,4,My Way (feat. Monty)
0,0.746,0.764,0,-5.066,0,0.0423,0.00116,8.19e-06,0.0867,0.518,137.98,audio_features,1iuljeYz6ZG3GTJOZZkoer,spotify:track:1iuljeYz6ZG3GTJOZZkoer,https://api.spotify.com/v1/tracks/1iuljeYz6ZG3GTJOZZkoer,https://api.spotify.com/v1/audio-analysis/1iuljeYz6ZG3GTJOZZkoer,173893,4,RGF Island
0,0.525,0.681,6,-4.158,0,0.0683,0.195,0.0,0.141,0.437,151.875,audio_features,2Ima72UXnfvR539afL3SAF,spotify:track:2Ima72UXnfvR539afL3SAF,https://api.spotify.com/v1/tracks/2Ima72UXnfvR539afL3SAF,https://api.spotify.com/v1/audio-analysis/2Ima72UXnfvR539afL3SAF,293120,3,"Hold You Down (feat. Chris Brown, August Alsina, Future & Jeremih)"
0,0.859,0.627,6,-7.91,0,0.13,0.0388,0.000202,0.101,0.594,142.062,audio_features,5uqphUYsR45kPYplrYSAQh,spotify:track:5uqphUYsR45kPYplrYSAQh,https://api.spotify.com/v1/tracks/5uqphUYsR45kPYplrYSAQh,https://api.spotify.com/v1/audio-analysis/5uqphUYsR45kPYplrYSAQh,260453,4,Throw Sum Mo
0,0.732,0.69,0,-4.992,0,0.134,0.291,0.0,0.116,0.758,143.072,audio_features,4jTiyLlOJVJj3mCr7yfPQD,spotify:track:4jTiyLlOJVJj3mCr7yfPQD,https://api.spotify.com/v1/tracks/4jTiyLlOJVJj3mCr7yfPQD,https://api.spotify.com/v1/audio-analysis/4jTiyLlOJVJj3mCr7yfPQD,206307,4,This Could Be Us
0,0.735,0.488,0,-9.073,1,0.212,0.0636,0.0,0.131,0.777,99.043,audio_features,6ZmHAZo4Tn1b2LMdEic0uC,spotify:track:6ZmHAZo4Tn1b2LMdEic0uC,https://api.spotify.com/v1/tracks/6ZmHAZo4Tn1b2LMdEic0uC,https://api.spotify.com/v1/audio-analysis/6ZmHAZo4Tn1b2LMdEic0uC,187453,4,Summer In The Winter (feat. Omarion)
0,0.805,0.715,0,-5.133,0,0.375,0.0982,0.0,0.0996,0.317,160.955,audio_features,2WyK95RU7s04o0f52GFbfL,spotify:track:2WyK95RU7s04o0f52GFbfL,https://api.spotify.com/v1/tracks/2WyK95RU7s04o0f52GFbfL,https://api.spotify.com/v1/audio-analysis/2WyK95RU7s04o0f52GFbfL,181853,4,Blowin' Swishers Pt. 2 (feat. Starrah)
0,0.874,0.656,7,-6.478,0,0.091,0.585,0.0,0.251,0.561,134.022,audio_features,6LUE5WlMgrpLouGxzJAUVv,spotify:track:6LUE5WlMgrpLouGxzJAUVv,https://api.spotify.com/v1/tracks/6LUE5WlMgrpLouGxzJAUVv,https://api.spotify.com/v1/audio-analysis/6LUE5WlMgrpLouGxzJAUVv,179372,4,Run It Up (feat. Pop Smoke)
0,0.891,0.272,7,-10.456,1,0.105,0.543,0.0,0.112,0.0391,119.991,audio_features,6uCpdt1bO76qzpqMF8Cfnv,spotify:track:6uCpdt1bO76qzpqMF8Cfnv,https://api.spotify.com/v1/tracks/6uCpdt1bO76qzpqMF8Cfnv,https://api.spotify.com/v1/audio-analysis/6uCpdt1bO76qzpqMF8Cfnv,128104,4,Some Cool Shit
0,0.643,0.592,1,-6.684,0,0.277,0.00475,1.54e-06,0.222,0.405,123.942,audio_features,4IeUAegXVbETb7FpgNDnSM,spotify:track:4IeUAegXVbETb7FpgNDnSM,https://api.spotify.com/v1/tracks/4IeUAegXVbETb7FpgNDnSM,https://api.spotify.com/v1/audio-analysis/4IeUAegXVbETb7FpgNDnSM,267920,4,I Luv This Shit
0,0.493,0.542,9,-8.016,1,0.076,0.0774,0.0,0.239,0.172,109.399,audio_features,1cOi4OoRlpOznxiRa8FfHf,spotify:track:1cOi4OoRlpOznxiRa8FfHf,https://api.spotify.com/v1/tracks/1cOi4OoRlpOznxiRa8FfHf,https://api.spotify.com/v1/audio-analysis/1cOi4OoRlpOznxiRa8FfHf,232661,4,The Body (feat. Jeremih)
0,0.8,0.523,1,-6.578,1,0.107,0.00108,0.0,0.352,0.379,147.057,audio_features,06Gyf2pFDVmN5K8XAawG96,spotify:track:06Gyf2pFDVmN5K8XAawG96,https://api.spotify.com/v1/tracks/06Gyf2pFDVmN5K8XAawG96,https://api.spotify.com/v1/audio-analysis/06Gyf2pFDVmN5K8XAawG96,144142,4,No Cap
0,0.703,0.636,1,-8.652,0,0.177,0.338,0.0,0.0981,0.496,132.986,audio_features,6DswwzQlABrNoqjNydtvuX,spotify:track:6DswwzQlABrNoqjNydtvuX,https://api.spotify.com/v1/tracks/6DswwzQlABrNoqjNydtvuX,https://api.spotify.com/v1/audio-analysis/6DswwzQlABrNoqjNydtvuX,144594,4,Blessing
0,0.717,0.347,8,-5.835,1,0.0459,0.927,1.23e-06,0.0799,0.517,139.935,audio_features,1GuujOqZ23AhfrPq9lSTC4,spotify:track:1GuujOqZ23AhfrPq9lSTC4,https://api.spotify.com/v1/tracks/1GuujOqZ23AhfrPq9lSTC4,https://api.spotify.com/v1/audio-analysis/1GuujOqZ23AhfrPq9lSTC4,135493,4,Don't Leave Me Lonely(feat. Elley Duhé) [Acoustic]
0,0.559,0.535,3,-8.136,0,0.274,0.337,0.0,0.105,0.62,96.989,audio_features,3PiLfzEXHrvT1oJKR8PAJt,spotify:track:3PiLfzEXHrvT1oJKR8PAJt,https://api.spotify.com/v1/tracks/3PiLfzEXHrvT1oJKR8PAJt,https://api.spotify.com/v1/audio-analysis/3PiLfzEXHrvT1oJKR8PAJt,254693,4,Bitches N Marijuana (feat. ScHoolboy Q)
0,0.744,0.713,4,-6.069,0,0.0743,0.239,0.0,0.354,0.553,98.003,audio_features,5oyFG7Bw5Ptg7KRiEMF30m,spotify:track:5oyFG7Bw5Ptg7KRiEMF30m,https://api.spotify.com/v1/tracks/5oyFG7Bw5Ptg7KRiEMF30m,https://api.spotify.com/v1/audio-analysis/5oyFG7Bw5Ptg7KRiEMF30m,240944,4,"Do What I Want (feat. IAMSU!, K CAMP & RJ)"
0,0.687,0.824,2,-3.172,0,0.168,0.345,2.64e-05,0.0593,0.258,75.04,audio_features,5zrJNZeC9Fs2hudgynhdvB,spotify:track:5zrJNZeC9Fs2hudgynhdvB,https://api.spotify.com/v1/tracks/5zrJNZeC9Fs2hudgynhdvB,https://api.spotify.com/v1/audio-analysis/5zrJNZeC9Fs2hudgynhdvB,236812,4,We Are
0,0.428,0.656,11,-3.712,1,0.075,0.0751,0.181,0.15,0.355,79.648,audio_features,15BlympuVSfZFROojEMY2M,spotify:track:15BlympuVSfZFROojEMY2M,https://api.spotify.com/v1/tracks/15BlympuVSfZFROojEMY2M,https://api.spotify.com/v1/audio-analysis/15BlympuVSfZFROojEMY2M,218933,4,Don't Let Me Down (feat. Daya) - Illenium Remix
0,0.67,0.847,9,-3.723,1,0.043,0.0156,0.0,0.22,0.613,150.109,audio_features,3YPlsrk0Voe8AOa1jyN891,spotify:track:3YPlsrk0Voe8AOa1jyN891,https://api.spotify.com/v1/tracks/3YPlsrk0Voe8AOa1jyN891,https://api.spotify.com/v1/audio-analysis/3YPlsrk0Voe8AOa1jyN891,158773,4,Ain't My Fault - R3hab Remix
0,0.609,0.759,8,-7.685,0,0.0371,0.00176,0.846,0.0838,0.177,139.995,audio_features,5YmYr08pO7fd7cKzkymFIY,spotify:track:5YmYr08pO7fd7cKzkymFIY,https://api.spotify.com/v1/tracks/5YmYr08pO7fd7cKzkymFIY,https://api.spotify.com/v1/audio-analysis/5YmYr08pO7fd7cKzkymFIY,258143,4,Cloud 9
0,0.494,0.664,11,-5.65,1,0.231,0.0195,0.0,0.109,0.131,127.55,audio_features,0j16JpJCRdWs9qhuuDKodi,spotify:track:0j16JpJCRdWs9qhuuDKodi,https://api.spotify.com/v1/tracks/0j16JpJCRdWs9qhuuDKodi,https://api.spotify.com/v1/audio-analysis/0j16JpJCRdWs9qhuuDKodi,298079,4,Outro (feat. Lil Snupe & French Montana)
0,0.568,0.646,2,-4.369,0,0.219,0.231,0.0,0.12,0.24,143.877,audio_features,3QqJ44HiM84iyZS0G2IKIP,spotify:track:3QqJ44HiM84iyZS0G2IKIP,https://api.spotify.com/v1/tracks/3QqJ44HiM84iyZS0G2IKIP,https://api.spotify.com/v1/audio-analysis/3QqJ44HiM84iyZS0G2IKIP,212658,1,Paranoia (feat. Gunna & Young Thug)
0,0.649,0.453,6,-7.28,1,0.085,0.627,0.0,0.116,0.431,99.183,audio_features,4ZT9FnbFu1PaBfV3itxiqT,spotify:track:4ZT9FnbFu1PaBfV3itxiqT,https://api.spotify.com/v1/tracks/4ZT9FnbFu1PaBfV3itxiqT,https://api.spotify.com/v1/audio-analysis/4ZT9FnbFu1PaBfV3itxiqT,181891,4,I
0,0.707,0.543,8,-4.61,1,0.279,0.151,0.0,0.384,0.824,144.18,audio_features,3OJ4LEE50iFELaHiZ09zif,spotify:track:3OJ4LEE50iFELaHiZ09zif,https://api.spotify.com/v1/tracks/3OJ4LEE50iFELaHiZ09zif,https://api.spotify.com/v1/audio-analysis/3OJ4LEE50iFELaHiZ09zif,163755,4,Purple Emoji (feat. J. Cole)
0,0.713,0.738,10,-6.784,1,0.374,0.255,0.0,0.106,0.425,105.027,audio_features,79esEXlqqmq0GPz0xQSZTV,spotify:track:79esEXlqqmq0GPz0xQSZTV,https://api.spotify.com/v1/tracks/79esEXlqqmq0GPz0xQSZTV,https://api.spotify.com/v1/audio-analysis/79esEXlqqmq0GPz0xQSZTV,201200,4,Lost In Japan
0,0.736,0.738,0,-6.782,0,0.358,0.261,0.0,0.107,0.404,105.008,audio_features,6WBTeFDEfAJbaSUUc1V1xQ,spotify:track:6WBTeFDEfAJbaSUUc1V1xQ,https://api.spotify.com/v1/tracks/6WBTeFDEfAJbaSUUc1V1xQ,https://api.spotify.com/v1/audio-analysis/6WBTeFDEfAJbaSUUc1V1xQ,201200,4,Lost In Japan
0,0.698,0.66,0,-7.883,1,0.052,0.0226,0.0,0.0622,0.451,159.949,audio_features,51w9Jbat1pLeWINGCpnQUR,spotify:track:51w9Jbat1pLeWINGCpnQUR,https://api.spotify.com/v1/tracks/51w9Jbat1pLeWINGCpnQUR,https://api.spotify.com/v1/audio-analysis/51w9Jbat1pLeWINGCpnQUR,248521,4,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix
0,0.771,0.647,5,-5.127,0,0.376,0.294,0.0,0.37,0.678,155.914,audio_features,0jx8zY5JQsS4YEQcfkoc5C,spotify:track:0jx8zY5JQsS4YEQcfkoc5C,https://api.spotify.com/v1/tracks/0jx8zY5JQsS4YEQcfkoc5C,https://api.spotify.com/v1/audio-analysis/0jx8zY5JQsS4YEQcfkoc5C,206240,4,Angels (feat. Saba)
0,0.964,0.529,0,-7.748,1,0.187,0.00659,4.47e-06,0.0872,0.63,128.042,audio_features,04yv0dtqVm9u745efIuxbZ,spotify:track:04yv0dtqVm9u745efIuxbZ,https://api.spotify.com/v1/tracks/04yv0dtqVm9u745efIuxbZ,https://api.spotify.com/v1/audio-analysis/04yv0dtqVm9u745efIuxbZ,263933,4,On the Run (feat. Offset)
0,0.542,0.674,6,-4.169,1,0.21,0.0588,0.0,0.0955,0.667,76.388,audio_features,0Xek5rqai2jcOWCYWJfVCF,spotify:track:0Xek5rqai2jcOWCYWJfVCF,https://api.spotify.com/v1/tracks/0Xek5rqai2jcOWCYWJfVCF,https://api.spotify.com/v1/audio-analysis/0Xek5rqai2jcOWCYWJfVCF,196760,4,Enemies (feat. DaBaby)
0,0.944,0.76,11,-4.355,0,0.0851,0.116,0.0,0.113,0.545,98.001,audio_features,6VWUOFXGwH1OgyPrfRONrn,spotify:track:6VWUOFXGwH1OgyPrfRONrn,https://api.spotify.com/v1/tracks/6VWUOFXGwH1OgyPrfRONrn,https://api.spotify.com/v1/audio-analysis/6VWUOFXGwH1OgyPrfRONrn,217907,4,Bring It Back
0,0.863,0.613,1,-6.005,1,0.101,0.0317,0.0,0.106,0.411,85.012,audio_features,0Iiig94rtm9br1mx1fRhRV,spotify:track:0Iiig94rtm9br1mx1fRhRV,https://api.spotify.com/v1/tracks/0Iiig94rtm9br1mx1fRhRV,https://api.spotify.com/v1/audio-analysis/0Iiig94rtm9br1mx1fRhRV,169489,4,Bring It Back
0,0.502,0.633,1,-5.8,1,0.419,0.00991,0.0,0.389,0.552,83.226,audio_features,1rX5L6pyl3rVWb55D8Cprr,spotify:track:1rX5L6pyl3rVWb55D8Cprr,https://api.spotify.com/v1/tracks/1rX5L6pyl3rVWb55D8Cprr,https://api.spotify.com/v1/audio-analysis/1rX5L6pyl3rVWb55D8Cprr,349600,4,Gold Roses (feat. Drake)
0,0.36,0.391,6,-10.6,1,0.0528,0.296,0.000406,0.129,0.162,84.281,audio_features,5QvBXUm5MglLJ3iBfTX2Wo,spotify:track:5QvBXUm5MglLJ3iBfTX2Wo,https://api.spotify.com/v1/tracks/5QvBXUm5MglLJ3iBfTX2Wo,https://api.spotify.com/v1/audio-analysis/5QvBXUm5MglLJ3iBfTX2Wo,177227,4,RUNNING OUT OF TIME
0,0.693,0.516,8,-6.446,1,0.0413,0.297,0.000127,0.0604,0.494,94.02,audio_features,10aWGOqSDBqvNzJ9NeKDbK,spotify:track:10aWGOqSDBqvNzJ9NeKDbK,https://api.spotify.com/v1/tracks/10aWGOqSDBqvNzJ9NeKDbK,https://api.spotify.com/v1/audio-analysis/10aWGOqSDBqvNzJ9NeKDbK,220853,4,Sexy Love
0,0.873,0.682,11,-5.869,0,0.377,0.025,0.0,0.0685,0.799,157.943,audio_features,0eBOVXdnrVQ0rITgKXBAA7,spotify:track:0eBOVXdnrVQ0rITgKXBAA7,https://api.spotify.com/v1/tracks/0eBOVXdnrVQ0rITgKXBAA7,https://api.spotify.com/v1/audio-analysis/0eBOVXdnrVQ0rITgKXBAA7,151600,4,Walker Texas Ranger
0,0.677,0.531,7,-7.683,0,0.0327,0.219,0.0,0.173,0.57,91.104,audio_features,0JC3ynTNoZaWjZHXzeapYy,spotify:track:0JC3ynTNoZaWjZHXzeapYy,https://api.spotify.com/v1/tracks/0JC3ynTNoZaWjZHXzeapYy,https://api.spotify.com/v1/audio-analysis/0JC3ynTNoZaWjZHXzeapYy,294093,4,Into You (feat. Fabolous)
0,0.9,0.385,1,-12.189,0,0.435,0.371,0.0,0.142,0.488,99.964,audio_features,1n8wr8tRHs5jmBxNWXedcn,spotify:track:1n8wr8tRHs5jmBxNWXedcn,https://api.spotify.com/v1/tracks/1n8wr8tRHs5jmBxNWXedcn,https://api.spotify.com/v1/audio-analysis/1n8wr8tRHs5jmBxNWXedcn,174336,4,"Bands (feat. OhGeesy, Fenix Flexin & Master Kato)"
0,0.79,0.501,1,-8.452,1,0.171,0.313,2.12e-05,0.105,0.546,95.53,audio_features,4BZEJCAEAso8QHGYbeviY8,spotify:track:4BZEJCAEAso8QHGYbeviY8,https://api.spotify.com/v1/tracks/4BZEJCAEAso8QHGYbeviY8,https://api.spotify.com/v1/audio-analysis/4BZEJCAEAso8QHGYbeviY8,201301,4,PICKYOURPHONEUP (feat. K CAMP)
